User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,JoinMonthYear
1902,Basic,15,2022-11-07,2023-07-10,Canada,30,Male,Smart TV,1 Month,2022-11
1903,Standard,12,2022-11-03,2023-07-08,United Kingdom,27,Female,Smart TV,1 Month,2022-11
1904,Premium,15,2022-11-03,2023-07-08,Australia,36,Female,Smartphone,1 Month,2022-11
1905,Basic,15,2022-10-31,2023-07-06,Germany,36,Female,Tablet,1 Month,2022-10
1906,Premium,11,2022-10-28,2023-07-09,France,28,Male,Tablet,1 Month,2022-10
1907,Basic,10,2022-09-28,2023-07-09,Brazil,45,Female,Smartphone,1 Month,2022-09
1908,Standard,15,2022-09-19,2023-07-09,Mexico,41,Male,Smartphone,1 Month,2022-09
1909,Standard,12,2022-09-16,2023-07-08,Spain,29,Male,Smart TV,1 Month,2022-09
1910,Basic,15,2022-09-17,2023-07-08,Italy,35,Male,Smartphone,1 Month,2022-09
1911,Premium,12,2022-09-17,2023-07-08,Spain,36,Female,Smart TV,1 Month,2022-09
1912,Basic,11,2022-09-15,2023-07-09,Spain,41,Male,Laptop,1 Month,2022-09
1913,Standard,11,2022-09-14,2023-07-08,United States,46,Male,Tablet,1 Month,2022-09
1914,Premium,11,2022-09-14,2023-07-08,Canada,46,Female,Tablet,1 Month,2022-09
1915,Basic,10,2022-09-13,2023-07-08,United States,42,Male,Smartphone,1 Month,2022-09
1916,Premium,13,2022-08-13,2023-07-08,United States,40,Male,Tablet,1 Month,2022-08
1917,Basic,14,2022-08-12,2023-07-08,Canada,32,Female,Tablet,1 Month,2022-08
1918,Standard,11,2022-08-07,2023-07-10,United Kingdom,34,Female,Smartphone,1 Month,2022-08
1919,Standard,11,2022-08-07,2023-07-09,Australia,27,Female,Smart TV,1 Month,2022-08
1920,Basic,11,2022-08-04,2023-07-08,Germany,38,Male,Laptop,1 Month,2022-08
1921,Premium,14,2022-07-24,2023-07-08,France,34,Female,Laptop,1 Month,2022-07
1922,Basic,13,2022-07-18,2023-07-10,Brazil,28,Male,Tablet,1 Month,2022-07
1923,Standard,12,2022-07-17,2023-07-08,Mexico,48,Male,Smartphone,1 Month,2022-07
1924,Premium,13,2022-07-17,2023-07-09,Spain,42,Female,Laptop,1 Month,2022-07
1925,Basic,10,2022-07-14,2023-07-08,Italy,37,Female,Smart TV,1 Month,2022-07
1926,Premium,11,2022-07-06,2023-07-10,Spain,28,Female,Tablet,1 Month,2022-07
1927,Basic,13,2022-07-07,2023-07-08,Spain,43,Female,Smart TV,1 Month,2022-07
1928,Standard,10,2022-07-07,2023-07-11,United States,44,Female,Smart TV,1 Month,2022-07
1929,Standard,12,2022-07-08,2023-07-07,Canada,33,Female,Smartphone,1 Month,2022-07
1930,Basic,13,2022-07-07,2023-07-09,United States,36,Male,Smart TV,1 Month,2022-07
1931,Premium,14,2022-07-08,2023-07-07,United States,27,Male,Tablet,1 Month,2022-07
1932,Basic,11,2022-07-09,2023-07-11,Canada,41,Male,Tablet,1 Month,2022-07
1933,Standard,14,2022-07-09,2023-07-07,United Kingdom,32,Male,Smart TV,1 Month,2022-07
1934,Premium,12,2022-07-09,2023-07-08,Australia,36,Female,Laptop,1 Month,2022-07
1935,Basic,12,2022-07-12,2023-07-07,Germany,36,Female,Tablet,1 Month,2022-07
1936,Premium,13,2022-07-15,2023-07-10,France,36,Male,Laptop,1 Month,2022-07
1937,Basic,14,2022-07-16,2023-07-07,Brazil,32,Male,Smart TV,1 Month,2022-07
1938,Standard,10,2022-07-18,2023-07-08,Mexico,45,Female,Smartphone,1 Month,2022-07
1939,Standard,11,2022-08-13,2023-07-09,Spain,43,Female,Tablet,1 Month,2022-08
1940,Basic,10,2022-08-14,2023-07-10,Italy,35,Male,Tablet,1 Month,2022-08
1941,Premium,13,2022-08-16,2023-07-07,Spain,29,Female,Smart TV,1 Month,2022-08
1942,Basic,14,2022-08-17,2023-07-08,Spain,33,Female,Smart TV,1 Month,2022-08
1943,Standard,14,2022-08-25,2023-07-08,United States,49,Male,Smart TV,1 Month,2022-08
1944,Premium,15,2022-08-28,2023-07-09,Canada,27,Male,Tablet,1 Month,2022-08
1945,Basic,14,2022-08-29,2023-07-07,United States,39,Female,Smart TV,1 Month,2022-08
1946,Basic,10,2022-09-11,2023-07-10,United States,34,Female,Smart TV,1 Month,2022-09
1947,Basic,12,2022-09-12,2023-07-08,Canada,39,Male,Smartphone,1 Month,2022-09
1948,Standard,11,2022-09-16,2023-07-09,United Kingdom,39,Female,Laptop,1 Month,2022-09
1949,Premium,15,2022-09-17,2023-07-09,Australia,39,Female,Smart TV,1 Month,2022-09
1950,Basic,10,2022-09-21,2023-07-10,Germany,40,Female,Laptop,1 Month,2022-09
1951,Basic,15,2022-09-23,2023-07-08,France,40,Male,Tablet,1 Month,2022-09
1952,Premium,14,2022-09-27,2023-07-08,Brazil,31,Male,Smartphone,1 Month,2022-09
1953,Standard,12,2022-10-09,2023-07-09,Mexico,47,Male,Smartphone,1 Month,2022-10
1954,Standard,11,2022-10-10,2023-07-11,Spain,43,Male,Laptop,1 Month,2022-10
1955,Basic,13,2022-10-11,2023-07-08,Italy,34,Male,Smartphone,1 Month,2022-10
1956,Premium,12,2022-10-12,2023-07-08,Spain,30,Female,Tablet,1 Month,2022-10
1957,Standard,15,2022-10-13,2023-07-09,Spain,33,Female,Smartphone,1 Month,2022-10
1958,Basic,12,2022-10-19,2023-07-10,United States,29,Male,Tablet,1 Month,2022-10
1959,Standard,14,2022-10-21,2023-07-07,Canada,35,Female,Smartphone,1 Month,2022-10
1960,Premium,13,2022-10-23,2023-07-08,United States,41,Female,Laptop,1 Month,2022-10
1961,Basic,14,2022-10-24,2023-07-10,United States,34,Female,Smartphone,1 Month,2022-10
1962,Premium,12,2022-10-26,2023-07-09,Canada,28,Female,Tablet,1 Month,2022-10
1963,Standard,15,2022-10-27,2023-07-07,United Kingdom,31,Male,Smart TV,1 Month,2022-10
1964,Basic,15,2022-11-01,2023-07-08,Australia,29,Male,Smart TV,1 Month,2022-11
1965,Standard,12,2022-11-02,2023-07-09,Germany,44,Female,Tablet,1 Month,2022-11
1966,Premium,10,2022-11-04,2023-07-09,France,44,Female,Tablet,1 Month,2022-11
1967,Basic,13,2022-11-05,2023-07-06,Brazil,29,Male,Laptop,1 Month,2022-11
1968,Standard,12,2022-11-06,2023-07-09,Mexico,32,Female,Tablet,1 Month,2022-11
1969,Premium,11,2022-11-07,2023-07-09,Spain,31,Male,Smartphone,1 Month,2022-11
1970,Basic,14,2022-11-08,2023-07-08,Italy,27,Male,Laptop,1 Month,2022-11
1971,Premium,13,2022-11-08,2023-07-06,Spain,43,Female,Laptop,1 Month,2022-11
1972,Basic,14,2022-11-09,2023-07-10,Spain,48,Male,Tablet,1 Month,2022-11
1973,Standard,15,2022-11-09,2023-07-09,United States,37,Female,Tablet,1 Month,2022-11
1974,Standard,11,2022-11-05,2023-07-08,Canada,42,Male,Smartphone,1 Month,2022-11
1975,Basic,11,2022-11-04,2023-07-07,United States,40,Male,Tablet,1 Month,2022-11
1976,Premium,13,2022-10-19,2023-07-09,United States,37,Female,Tablet,1 Month,2022-10
1977,Basic,12,2022-10-12,2023-07-09,Canada,31,Male,Smartphone,1 Month,2022-10
1978,Standard,11,2022-10-03,2023-07-09,United Kingdom,30,Male,Smart TV,1 Month,2022-10
1979,Premium,15,2022-09-28,2023-07-08,Australia,51,Female,Smartphone,1 Month,2022-09
1980,Basic,15,2022-09-17,2023-07-09,Germany,42,Female,Laptop,1 Month,2022-09
1981,Premium,13,2022-09-16,2023-07-08,France,37,Female,Smartphone,1 Month,2022-09
1982,Basic,14,2022-09-15,2023-07-09,Brazil,44,Female,Smartphone,1 Month,2022-09
1983,Standard,11,2022-09-14,2023-07-08,Mexico,37,Male,Tablet,1 Month,2022-09
1984,Standard,11,2022-09-15,2023-07-09,Spain,44,Male,Smartphone,1 Month,2022-09
1985,Basic,11,2022-09-06,2023-07-09,Italy,40,Male,Tablet,1 Month,2022-09
1986,Premium,15,2022-08-28,2023-07-09,Spain,27,Male,Smart TV,1 Month,2022-08
1987,Basic,12,2022-08-07,2023-07-08,Spain,31,Male,Smart TV,1 Month,2022-08
1988,Standard,15,2022-08-07,2023-07-10,United States,39,Female,Smartphone,1 Month,2022-08
1989,Premium,12,2022-08-06,2023-07-09,Canada,47,Female,Tablet,1 Month,2022-08
1990,Basic,15,2022-07-30,2023-07-09,United States,30,Male,Smart TV,1 Month,2022-07
1991,Premium,12,2022-07-30,2023-07-08,United States,35,Male,Laptop,1 Month,2022-07
1992,Basic,14,2022-07-30,2023-07-10,Canada,39,Male,Smartphone,1 Month,2022-07
1993,Standard,15,2022-07-19,2023-07-08,United Kingdom,29,Female,Tablet,1 Month,2022-07
1994,Standard,11,2022-07-17,2023-07-10,Australia,28,Male,Laptop,1 Month,2022-07
1995,Basic,11,2022-07-12,2023-07-08,Germany,39,Male,Tablet,1 Month,2022-07
1996,Premium,10,2022-07-11,2023-07-10,France,34,Male,Smart TV,1 Month,2022-07
1997,Basic,14,2022-07-10,2023-07-08,Brazil,47,Male,Smart TV,1 Month,2022-07
1998,Standard,14,2022-07-10,2023-07-11,Mexico,47,Female,Smart TV,1 Month,2022-07
1999,Premium,13,2022-07-08,2023-07-08,Spain,46,Male,Smart TV,1 Month,2022-07
2000,Basic,12,2022-07-09,2023-07-09,Italy,31,Male,Smart TV,1 Month,2022-07
2001,Premium,10,2022-07-09,2023-07-08,Spain,41,Female,Smart TV,1 Month,2022-07
2002,Basic,10,2022-07-09,2023-07-11,Spain,30,Female,Smartphone,1 Month,2022-07
2003,Standard,11,2022-07-10,2023-07-08,United States,41,Male,Tablet,1 Month,2022-07
2004,Standard,12,2022-07-12,2023-07-08,Canada,48,Female,Laptop,1 Month,2022-07
2005,Basic,10,2022-07-13,2023-07-09,United States,35,Female,Laptop,1 Month,2022-07
2006,Premium,13,2022-07-16,2023-07-10,United States,41,Female,Laptop,1 Month,2022-07
2007,Basic,10,2022-07-17,2023-07-07,Canada,39,Female,Smart TV,1 Month,2022-07
2008,Standard,10,2022-07-26,2023-07-09,United Kingdom,45,Male,Laptop,1 Month,2022-07
2009,Premium,10,2022-07-31,2023-07-09,Australia,41,Male,Laptop,1 Month,2022-07
2010,Basic,13,2022-08-03,2023-07-10,Germany,28,Male,Laptop,1 Month,2022-08
2011,Premium,10,2022-08-15,2023-07-07,France,28,Female,Tablet,1 Month,2022-08
2012,Basic,15,2022-08-18,2023-07-10,Brazil,48,Male,Smart TV,1 Month,2022-08
2013,Standard,10,2022-08-27,2023-07-08,Mexico,40,Female,Smart TV,1 Month,2022-08
2014,Standard,12,2022-08-29,2023-07-10,Spain,39,Male,Smart TV,1 Month,2022-08
2015,Basic,12,2022-09-05,2023-07-07,Italy,27,Male,Smartphone,1 Month,2022-09
2016,Premium,10,2022-09-06,2023-07-11,Spain,32,Female,Smart TV,1 Month,2022-09
2017,Basic,10,2022-09-14,2023-07-08,Spain,38,Male,Laptop,1 Month,2022-09
2018,Standard,10,2022-09-16,2023-07-09,United States,41,Female,Laptop,1 Month,2022-09
2019,Premium,10,2022-09-18,2023-07-10,Canada,32,Female,Laptop,1 Month,2022-09
2020,Basic,12,2022-09-23,2023-07-11,United States,37,Male,Tablet,1 Month,2022-09
2021,Basic,12,2022-09-25,2023-07-08,United States,50,Female,Laptop,1 Month,2022-09
2022,Basic,10,2022-10-06,2023-07-09,Canada,48,Female,Laptop,1 Month,2022-10
2023,Standard,11,2022-10-09,2023-07-10,United Kingdom,37,Male,Tablet,1 Month,2022-10
2024,Premium,13,2022-10-11,2023-07-11,Australia,46,Female,Laptop,1 Month,2022-10
2025,Basic,13,2022-10-12,2023-07-08,Germany,46,Male,Laptop,1 Month,2022-10
2026,Basic,15,2022-10-13,2023-07-09,France,39,Male,Smart TV,1 Month,2022-10
2027,Premium,13,2022-10-17,2023-07-10,Brazil,42,Female,Smart TV,1 Month,2022-10
2028,Standard,11,2022-10-19,2023-07-10,Mexico,41,Female,Smartphone,1 Month,2022-10
2029,Standard,10,2022-10-21,2023-07-07,Spain,28,Male,Smart TV,1 Month,2022-10
2030,Basic,14,2022-10-23,2023-07-09,Italy,43,Male,Tablet,1 Month,2022-10
2031,Premium,14,2022-10-25,2023-07-10,Spain,45,Female,Smart TV,1 Month,2022-10
2032,Standard,10,2022-10-27,2023-07-09,Spain,45,Male,Smart TV,1 Month,2022-10
2033,Basic,13,2022-10-31,2023-07-07,United States,48,Male,Smartphone,1 Month,2022-10
2034,Standard,12,2022-11-02,2023-07-09,Canada,30,Male,Laptop,1 Month,2022-11
2035,Premium,11,2022-11-04,2023-07-10,United States,51,Female,Smart TV,1 Month,2022-11
2036,Basic,12,2022-11-05,2023-07-09,United States,48,Female,Smartphone,1 Month,2022-11
2037,Premium,13,2022-11-06,2023-07-07,Canada,41,Female,Smart TV,1 Month,2022-11
2038,Standard,11,2022-11-07,2023-07-10,United Kingdom,37,Female,Smartphone,1 Month,2022-11
2039,Basic,11,2022-11-08,2023-07-09,Australia,43,Male,Laptop,1 Month,2022-11
2040,Standard,15,2022-11-08,2023-07-08,Germany,51,Male,Laptop,1 Month,2022-11
2041,Premium,10,2022-11-09,2023-07-07,France,34,Female,Smartphone,1 Month,2022-11
2042,Basic,10,2022-11-09,2023-07-10,Brazil,35,Female,Smartphone,1 Month,2022-11
2043,Standard,12,2022-11-05,2023-07-09,Mexico,45,Female,Smart TV,1 Month,2022-11
2044,Premium,12,2022-11-05,2023-07-10,Spain,31,Male,Smart TV,1 Month,2022-11
2045,Basic,15,2022-11-02,2023-07-08,Italy,50,Female,Laptop,1 Month,2022-11
2046,Premium,12,2022-10-30,2023-07-09,Spain,41,Male,Smartphone,1 Month,2022-10
2047,Basic,11,2022-10-30,2023-07-09,Spain,42,Female,Laptop,1 Month,2022-10
2048,Standard,11,2022-10-24,2023-07-09,United States,41,Male,Tablet,1 Month,2022-10
2049,Standard,14,2022-10-08,2023-07-08,Canada,34,Male,Tablet,1 Month,2022-10
2050,Basic,13,2022-10-04,2023-07-09,United States,35,Female,Smartphone,1 Month,2022-10
2051,Premium,10,2022-09-28,2023-07-09,United States,48,Male,Smartphone,1 Month,2022-09
2052,Basic,11,2022-09-22,2023-07-09,Canada,39,Female,Smart TV,1 Month,2022-09
2053,Standard,14,2022-09-19,2023-07-09,United Kingdom,37,Female,Laptop,1 Month,2022-09
2054,Premium,10,2022-09-13,2023-07-09,Australia,31,Male,Tablet,1 Month,2022-09
2055,Basic,14,2022-09-05,2023-07-09,Germany,29,Female,Laptop,1 Month,2022-09
2056,Premium,10,2022-08-20,2023-07-09,France,36,Male,Tablet,1 Month,2022-08
2057,Basic,10,2022-08-10,2023-07-08,Brazil,32,Male,Smartphone,1 Month,2022-08
2058,Standard,10,2022-08-10,2023-07-11,Mexico,31,Female,Smartphone,1 Month,2022-08
2059,Standard,14,2022-08-06,2023-07-09,Spain,31,Male,Laptop,1 Month,2022-08
2060,Basic,12,2022-08-03,2023-07-10,Italy,29,Male,Smart TV,1 Month,2022-08
2061,Premium,10,2022-08-01,2023-07-09,Spain,48,Male,Smart TV,1 Month,2022-08
2062,Basic,14,2022-07-28,2023-07-10,Spain,46,Male,Tablet,1 Month,2022-07
2063,Standard,15,2022-07-22,2023-07-09,United States,35,Female,Smartphone,1 Month,2022-07
2064,Premium,11,2022-07-22,2023-07-11,Canada,37,Female,Tablet,1 Month,2022-07
2065,Basic,12,2022-07-20,2023-07-09,United States,45,Female,Tablet,1 Month,2022-07
2066,Premium,15,2022-07-12,2023-07-10,United States,48,Female,Laptop,1 Month,2022-07
2067,Basic,10,2022-07-12,2023-07-09,Canada,44,Female,Laptop,1 Month,2022-07
2068,Standard,14,2022-07-10,2023-07-11,United Kingdom,47,Female,Laptop,1 Month,2022-07
2069,Standard,12,2022-07-11,2023-07-08,Australia,35,Male,Smart TV,1 Month,2022-07
2070,Basic,10,2022-07-11,2023-07-09,Germany,35,Female,Smartphone,1 Month,2022-07
2071,Premium,11,2022-07-09,2023-07-08,France,35,Male,Smartphone,1 Month,2022-07
2072,Basic,15,2022-07-10,2023-07-11,Brazil,49,Female,Laptop,1 Month,2022-07
2073,Standard,11,2022-07-12,2023-07-08,Mexico,50,Female,Tablet,1 Month,2022-07
2074,Premium,14,2022-07-13,2023-07-09,Spain,44,Male,Smartphone,1 Month,2022-07
2075,Basic,14,2022-07-15,2023-07-09,Italy,47,Female,Tablet,1 Month,2022-07
2076,Premium,15,2022-07-16,2023-07-11,Spain,46,Female,Laptop,1 Month,2022-07
2077,Basic,11,2022-07-19,2023-07-08,Spain,39,Female,Laptop,1 Month,2022-07
2078,Standard,15,2022-07-23,2023-07-10,United States,34,Male,Laptop,1 Month,2022-07
2079,Standard,10,2022-07-28,2023-07-09,Canada,31,Female,Smart TV,1 Month,2022-07
2080,Basic,10,2022-08-14,2023-07-11,United States,46,Female,Laptop,1 Month,2022-08
2081,Premium,15,2022-08-18,2023-07-08,United States,30,Male,Smart TV,1 Month,2022-08
2082,Basic,12,2022-08-23,2023-07-12,Canada,29,Male,Tablet,1 Month,2022-08
2083,Standard,12,2022-08-27,2023-07-09,United Kingdom,42,Male,Tablet,1 Month,2022-08
2084,Premium,13,2022-09-01,2023-07-10,Australia,27,Female,Smartphone,1 Month,2022-09
2085,Basic,15,2022-09-02,2023-07-09,Germany,33,Male,Laptop,1 Month,2022-09
2086,Premium,13,2022-09-04,2023-07-12,France,45,Female,Smart TV,1 Month,2022-09
2087,Basic,13,2022-09-11,2023-07-09,Brazil,50,Male,Tablet,1 Month,2022-09
2088,Standard,10,2022-09-16,2023-07-09,Mexico,42,Female,Tablet,1 Month,2022-09
2089,Standard,10,2022-09-19,2023-07-11,Spain,29,Male,Tablet,1 Month,2022-09
2090,Basic,12,2022-09-20,2023-07-12,Italy,31,Female,Tablet,1 Month,2022-09
2091,Premium,13,2022-10-05,2023-07-09,Spain,42,Female,Smartphone,1 Month,2022-10
2092,Basic,10,2022-10-07,2023-07-09,Spain,44,Female,Laptop,1 Month,2022-10
2093,Standard,10,2022-10-10,2023-07-11,United States,34,Male,Smart TV,1 Month,2022-10
2094,Premium,13,2022-10-12,2023-07-11,Canada,40,Female,Smart TV,1 Month,2022-10
2095,Basic,10,2022-10-13,2023-07-08,United States,38,Male,Smart TV,1 Month,2022-10
2096,Basic,15,2022-10-15,2023-07-09,United States,42,Female,Tablet,1 Month,2022-10
2097,Basic,10,2022-10-17,2023-07-11,Canada,47,Male,Tablet,1 Month,2022-10
2098,Standard,15,2022-10-18,2023-07-10,United Kingdom,29,Female,Tablet,1 Month,2022-10
2099,Premium,11,2022-10-20,2023-07-08,Australia,29,Male,Laptop,1 Month,2022-10
2100,Basic,14,2022-10-22,2023-07-10,Germany,44,Female,Smart TV,1 Month,2022-10
2101,Basic,12,2022-10-25,2023-07-11,France,31,Male,Tablet,1 Month,2022-10
2102,Premium,14,2022-10-27,2023-07-09,Brazil,48,Female,Smartphone,1 Month,2022-10
2103,Standard,14,2022-11-01,2023-07-07,Mexico,32,Female,Laptop,1 Month,2022-11
2104,Standard,13,2022-11-02,2023-07-11,Spain,28,Female,Tablet,1 Month,2022-11
2105,Basic,11,2022-11-04,2023-07-10,Italy,36,Female,Smartphone,1 Month,2022-11
2106,Premium,10,2022-11-06,2023-07-09,Spain,28,Female,Smartphone,1 Month,2022-11
2107,Standard,14,2022-11-07,2023-07-07,Spain,32,Female,Smart TV,1 Month,2022-11
2108,Basic,15,2022-11-08,2023-07-10,United States,50,Female,Smartphone,1 Month,2022-11
2109,Standard,12,2022-11-09,2023-07-10,Canada,44,Male,Tablet,1 Month,2022-11
2110,Premium,14,2022-11-10,2023-07-10,United States,44,Female,Smartphone,1 Month,2022-11
2111,Basic,14,2022-11-09,2023-07-09,United States,47,Male,Laptop,1 Month,2022-11
2112,Premium,15,2022-11-09,2023-07-10,Canada,39,Female,Smart TV,1 Month,2022-11
2113,Standard,11,2022-11-07,2023-07-10,United Kingdom,44,Female,Tablet,1 Month,2022-11
2114,Basic,12,2022-11-03,2023-07-10,Australia,46,Female,Tablet,1 Month,2022-11
2115,Standard,10,2022-11-04,2023-07-08,Germany,31,Female,Laptop,1 Month,2022-11
2116,Premium,12,2022-11-01,2023-07-10,France,33,Female,Tablet,1 Month,2022-11
2117,Basic,13,2022-10-27,2023-07-09,Brazil,27,Male,Laptop,1 Month,2022-10
2118,Standard,10,2022-10-23,2023-07-10,Mexico,34,Male,Smart TV,1 Month,2022-10
2119,Premium,14,2022-10-14,2023-07-09,Spain,48,Male,Laptop,1 Month,2022-10
2120,Basic,14,2022-09-28,2023-07-10,Italy,39,Female,Smart TV,1 Month,2022-09
2121,Premium,14,2022-09-25,2023-07-09,Spain,39,Male,Laptop,1 Month,2022-09
2122,Basic,11,2022-09-23,2023-07-10,Spain,48,Female,Smart TV,1 Month,2022-09
2123,Standard,12,2022-09-23,2023-07-09,United States,37,Female,Tablet,1 Month,2022-09
2124,Standard,14,2022-09-14,2023-07-11,Canada,40,Male,Laptop,1 Month,2022-09
2125,Basic,14,2022-09-05,2023-07-09,United States,41,Female,Smartphone,1 Month,2022-09
2126,Premium,12,2022-08-13,2023-07-09,United States,35,Female,Smartphone,1 Month,2022-08
2127,Basic,15,2022-08-12,2023-07-09,Canada,46,Male,Smartphone,1 Month,2022-08
2128,Standard,10,2022-08-10,2023-07-11,United Kingdom,28,Female,Tablet,1 Month,2022-08
2129,Premium,14,2022-08-05,2023-07-09,Australia,29,Female,Laptop,1 Month,2022-08
2130,Basic,10,2022-08-04,2023-07-12,Germany,46,Female,Tablet,1 Month,2022-08
2131,Premium,11,2022-07-28,2023-07-09,France,35,Male,Laptop,1 Month,2022-07
2132,Basic,12,2022-07-24,2023-07-11,Brazil,27,Male,Smart TV,1 Month,2022-07
2133,Standard,11,2022-07-22,2023-07-09,Mexico,38,Male,Laptop,1 Month,2022-07
2134,Standard,13,2022-07-22,2023-07-12,Spain,43,Male,Smart TV,1 Month,2022-07
2135,Basic,15,2022-07-19,2023-07-09,Italy,31,Female,Smartphone,1 Month,2022-07
2136,Premium,13,2022-07-17,2023-07-10,Spain,29,Female,Tablet,1 Month,2022-07
2137,Basic,10,2022-07-16,2023-07-09,Spain,34,Female,Tablet,1 Month,2022-07
2138,Standard,11,2022-07-12,2023-07-12,United States,39,Male,Smartphone,1 Month,2022-07
2139,Premium,14,2022-07-12,2023-07-08,Canada,34,Female,Smartphone,1 Month,2022-07
2140,Basic,14,2022-07-13,2023-07-10,United States,51,Male,Tablet,1 Month,2022-07
2141,Premium,14,2022-07-13,2023-07-09,United States,47,Female,Tablet,1 Month,2022-07
2142,Basic,12,2022-07-13,2023-07-11,Canada,46,Male,Smartphone,1 Month,2022-07
2143,Standard,12,2022-07-14,2023-07-08,United Kingdom,46,Female,Smartphone,1 Month,2022-07
2144,Standard,14,2022-07-15,2023-07-10,Australia,47,Female,Smartphone,1 Month,2022-07
2145,Basic,14,2022-07-16,2023-07-09,Germany,40,Female,Smart TV,1 Month,2022-07
2146,Premium,12,2022-07-18,2023-07-11,France,41,Female,Tablet,1 Month,2022-07
2147,Basic,12,2022-07-23,2023-07-09,Brazil,30,Female,Smartphone,1 Month,2022-07
2148,Standard,12,2022-07-25,2023-07-11,Mexico,31,Female,Tablet,1 Month,2022-07
2149,Premium,14,2022-07-30,2023-07-09,Spain,42,Male,Smart TV,1 Month,2022-07
2150,Basic,12,2022-08-06,2023-07-11,Italy,46,Female,Tablet,1 Month,2022-08
2151,Premium,13,2022-08-14,2023-07-08,Spain,34,Female,Smart TV,1 Month,2022-08
2152,Basic,14,2022-08-23,2023-07-12,Spain,42,Male,Laptop,1 Month,2022-08
2153,Standard,13,2022-08-27,2023-07-09,United States,45,Male,Tablet,1 Month,2022-08
2154,Standard,12,2022-08-29,2023-07-10,Canada,30,Male,Smart TV,1 Month,2022-08
2155,Basic,12,2022-09-01,2023-07-09,United States,44,Male,Smartphone,1 Month,2022-09
2156,Premium,10,2022-09-07,2023-07-13,United States,37,Male,Smart TV,1 Month,2022-09
2157,Basic,10,2022-09-13,2023-07-10,Canada,43,Male,Smart TV,1 Month,2022-09
2158,Standard,12,2022-09-14,2023-07-10,United Kingdom,46,Male,Smartphone,1 Month,2022-09
2159,Premium,11,2022-09-17,2023-07-12,Australia,40,Female,Tablet,1 Month,2022-09
2160,Basic,11,2022-09-23,2023-07-12,Germany,45,Female,Smartphone,1 Month,2022-09
2161,Premium,10,2022-09-27,2023-07-09,France,48,Female,Smartphone,1 Month,2022-09
2162,Basic,10,2022-10-03,2023-07-10,Brazil,43,Female,Tablet,1 Month,2022-10
2163,Standard,13,2022-10-10,2023-07-11,Mexico,48,Male,Smart TV,1 Month,2022-10
2164,Standard,10,2022-10-12,2023-07-11,Spain,32,Female,Smartphone,1 Month,2022-10
2165,Basic,12,2022-10-14,2023-07-08,Italy,38,Male,Laptop,1 Month,2022-10
2166,Premium,13,2022-10-16,2023-07-10,Spain,50,Male,Smartphone,1 Month,2022-10
2167,Basic,11,2022-10-18,2023-07-11,Spain,33,Female,Laptop,1 Month,2022-10
2168,Standard,14,2022-10-20,2023-07-10,United States,27,Male,Smart TV,1 Month,2022-10
2169,Premium,12,2022-10-22,2023-07-08,Canada,47,Male,Tablet,1 Month,2022-10
2170,Basic,12,2022-10-25,2023-07-10,United States,35,Female,Smart TV,1 Month,2022-10
2171,Basic,12,2022-10-26,2023-07-11,United States,41,Male,Tablet,1 Month,2022-10
2172,Basic,14,2022-10-29,2023-07-10,Canada,39,Female,Smart TV,1 Month,2022-10
2173,Standard,13,2022-10-31,2023-07-07,United Kingdom,46,Female,Smartphone,1 Month,2022-10
2174,Premium,14,2022-11-04,2023-07-11,Australia,33,Female,Smartphone,1 Month,2022-11
2175,Basic,11,2022-11-06,2023-07-10,Germany,30,Male,Laptop,1 Month,2022-11
2176,Basic,13,2022-11-07,2023-07-10,France,46,Male,Tablet,1 Month,2022-11
2177,Premium,15,2022-11-08,2023-07-09,Brazil,42,Female,Tablet,1 Month,2022-11
2178,Standard,11,2022-11-09,2023-07-11,Mexico,28,Female,Tablet,1 Month,2022-11
2179,Standard,10,2022-11-10,2023-07-10,Spain,40,Male,Smart TV,1 Month,2022-11
2180,Basic,14,2022-11-10,2023-07-10,Italy,31,Female,Smart TV,1 Month,2022-11
2181,Premium,13,2022-11-10,2023-07-09,Spain,27,Male,Laptop,1 Month,2022-11
2182,Standard,14,2022-11-09,2023-07-10,Spain,45,Female,Tablet,1 Month,2022-11
2183,Basic,10,2022-11-09,2023-07-10,United States,49,Female,Smart TV,1 Month,2022-11
2184,Standard,12,2022-11-06,2023-07-11,Canada,28,Male,Tablet,1 Month,2022-11
2185,Premium,14,2022-11-03,2023-07-08,United States,33,Male,Smart TV,1 Month,2022-11
2186,Basic,15,2022-10-27,2023-07-11,United States,38,Male,Smart TV,1 Month,2022-10
2187,Premium,15,2022-10-28,2023-07-10,Canada,44,Male,Tablet,1 Month,2022-10
2188,Standard,15,2022-10-18,2023-07-10,United Kingdom,34,Female,Laptop,1 Month,2022-10
2189,Basic,15,2022-10-04,2023-07-09,Australia,35,Male,Laptop,1 Month,2022-10
2190,Standard,10,2022-09-29,2023-07-10,Germany,47,Male,Tablet,1 Month,2022-09
2191,Premium,12,2022-09-29,2023-07-10,France,30,Male,Smartphone,1 Month,2022-09
2192,Basic,12,2022-09-23,2023-07-10,Brazil,50,Female,Smart TV,1 Month,2022-09
2193,Standard,12,2022-09-17,2023-07-09,Mexico,32,Male,Laptop,1 Month,2022-09
2194,Premium,14,2022-09-12,2023-07-12,Spain,36,Female,Smart TV,1 Month,2022-09
